Date,Open,High,Low,Close,Adj Close,Volume
1999-06-02,9.187500,9.250000,9.000000,9.250000,9.250000,1672000
1999-06-04,8.906250,9.156250,8.906250,8.968750,8.968750,3058400
1999-06-08,8.937500,8.937500,8.718750,8.843750,8.843750,1550600
1999-06-10,8.656250,8.718750,8.562500,8.687500,8.687500,2249000
1999-06-14,8.437500,8.750000,8.281250,8.468750,8.468750,3730400
1999-06-16,9.125000,9.468750,8.968750,9.125000,9.125000,3314000
1999-06-18,9.281250,9.687500,9.250000,9.375000,9.375000,9257800
1999-06-22,9.593750,9.750000,9.562500,9.625000,9.625000,3928000
1999-06-24,8.281250,8.593750,8.250000,8.531250,8.531250,9791200
1999-06-28,8.625000,8.656250,8.500000,8.562500,8.562500,2757000
1999-06-30,9.031250,9.062500,8.750000,9.031250,9.031250,3334000
1999-07-02,8.562500,8.687500,8.562500,8.593750,8.593750,1242800
1999-07-07,8.562500,8.562500,8.375000,8.437500,8.437500,2125000
1999-07-09,8.687500,8.750000,8.468750,8.500000,8.500000,2637000
1999-07-13,8.562500,8.656250,8.500000,8.531250,8.531250,1653400
1999-07-15,9.062500,9.125000,8.750000,8.843750,8.843750,5358000
1999-07-19,8.781250,8.812500,8.562500,8.656250,8.656250,2023200
1999-07-21,8.343750,8.562500,8.343750,8.500000,8.500000,1533000
1999-07-23,8.156250,8.218750,8.062500,8.062500,8.062500,1878000
1999-07-27,8.187500,8.375000,8.125000,8.281250,8.281250,1898200
1999-07-29,8.343750,8.875000,8.312500,8.750000,8.750000,4564400
1999-08-02,8.593750,8.625000,8.343750,8.500000,8.500000,1881000
1999-08-04,8.375000,8.406250,8.093750,8.156250,8.156250,1803000
1999-08-06,8.218750,8.843750,8.125000,8.687500,8.687500,3530400
1999-08-10,9.656250,9.781250,9.093750,9.218750,9.218750,5082000
1999-08-12,9.531250,9.531250,9.250000,9.250000,9.250000,2439200
1999-08-16,9.468750,9.562500,9.312500,9.375000,9.375000,2287000
1999-08-18,9.312500,9.312500,9.187500,9.281250,9.281250,1459800
1999-08-20,9.062500,9.125000,8.968750,9.125000,9.125000,1596400
1999-08-24,9.562500,9.593750,9.281250,9.375000,9.375000,2463200
1999-08-26,9.500000,9.687500,9.406250,9.437500,9.437500,2283800
1999-08-30,9.968750,10.218750,9.937500,10.125000,10.125000,5590000
1999-09-01,10.406250,10.593750,9.906250,9.937500,9.937500,5282000
1999-09-03,10.156250,10.625000,10.156250,10.500000,10.500000,7067400
1999-09-08,11.500000,12.375000,10.656250,10.843750,10.843750,15288400
1999-09-10,11.312500,11.500000,10.781250,10.843750,10.843750,4238400
1999-09-14,10.406250,11.093750,10.406250,10.875000,10.875000,5639600
1999-09-16,10.500000,10.500000,9.781250,10.000000,10.000000,7810000
1999-09-20,9.812500,9.906250,9.312500,9.656250,9.656250,5772000
1999-09-22,9.500000,9.562500,9.187500,9.468750,9.468750,3317000
1999-09-24,8.687500,8.968750,8.562500,8.718750,8.718750,3736800
1999-09-28,9.062500,9.062500,8.531250,8.593750,8.593750,3631600
1999-09-30,8.750000,8.937500,8.531250,8.593750,8.593750,3903800
1999-10-04,8.906250,9.156250,8.875000,8.937500,8.937500,4409800
1999-10-06,9.406250,9.750000,9.281250,9.718750,9.718750,6976600
1999-10-08,9.375000,9.437500,8.937500,9.281250,9.281250,2782600
1999-10-12,9.500000,9.656250,9.281250,9.375000,9.375000,2597800
1999-10-14,9.125000,9.250000,8.937500,9.000000,9.000000,2009400
1999-10-18,8.687500,8.781250,8.500000,8.625000,8.625000,2304600
1999-10-20,8.312500,8.593750,8.312500,8.500000,8.500000,2936000
1999-10-22,9.750000,9.750000,9.312500,9.343750,9.343750,6237800
1999-10-26,9.656250,9.656250,9.375000,9.562500,9.562500,3303200
1999-10-28,9.500000,9.656250,9.375000,9.500000,9.500000,2572600
1999-11-01,9.968750,10.218750,9.937500,10.156250,10.156250,3127400
1999-11-03,10.343750,10.750000,10.281250,10.656250,10.656250,4472000
1999-11-05,10.375000,10.687500,10.125000,10.625000,10.625000,4296000
1999-11-09,10.656250,10.687500,10.218750,10.531250,10.531250,2993000
1999-11-11,11.562500,14.500000,11.156250,14.125000,14.125000,16667600
1999-11-15,13.343750,13.343750,12.750000,12.781250,12.781250,7156800
1999-11-17,12.906250,13.875000,12.906250,13.343750,13.343750,10738200
1999-11-19,13.000000,13.656250,12.906250,13.562500,13.562500,5620600
1999-11-23,13.406250,13.500000,12.875000,13.500000,13.500000,4831200
1999-11-26,13.750000,14.062500,13.375000,13.843750,13.843750,3760800
1999-11-30,14.875000,14.875000,13.937500,14.125000,14.125000,7103200
1999-12-02,13.968750,15.250000,13.875000,15.250000,15.250000,6732600
1999-12-06,15.500000,15.750000,15.343750,15.718750,15.718750,11096400
1999-12-08,15.750000,15.968750,14.875000,14.875000,14.875000,7025200
1999-12-10,14.687500,14.812500,14.062500,14.625000,14.625000,6205600
1999-12-14,14.968750,14.968750,13.781250,13.812500,13.812500,5455200
1999-12-16,13.812500,14.750000,13.812500,14.750000,14.750000,5878200
1999-12-20,14.312500,14.937500,14.093750,14.625000,14.625000,4746200
1999-12-22,15.000000,15.031250,14.343750,14.406250,14.406250,2426600
1999-12-27,14.281250,14.500000,14.000000,14.468750,14.468750,2471600
1999-12-29,14.375000,14.406250,14.000000,14.218750,14.218750,1045200
1999-12-31,14.218750,14.468750,14.000000,14.468750,14.468750,1765600
2000-01-04,15.125000,15.500000,14.593750,14.625000,14.625000,6290200
2000-01-06,15.500000,16.000000,15.250000,16.000000,16.000000,11489400
2000-01-10,16.750000,17.750000,16.687500,17.500000,17.500000,12916400
2000-01-12,17.000000,18.375000,16.812500,18.125000,18.125000,8818600
2000-01-14,18.562500,20.281250,18.500000,20.187500,20.187500,15007800
2000-01-19,19.875000,21.500000,19.406250,19.593750,19.593750,8924400
2000-01-21,19.562500,19.562500,18.062500,18.937500,18.937500,11715000
2000-01-25,17.281250,20.250000,17.250000,20.000000,20.000000,10805800
2000-01-27,19.000000,19.500000,18.437500,18.468750,18.468750,6167800
2000-01-31,17.625000,18.125000,17.218750,18.000000,18.000000,4288800
2000-02-02,18.156250,18.250000,17.781250,18.031250,18.031250,4076200
2000-02-04,19.500000,20.062500,19.187500,19.281250,19.281250,7109200
2000-02-08,20.500000,21.000000,19.593750,20.687500,20.687500,8583800
2000-02-10,21.031250,21.375000,20.656250,21.250000,21.250000,6373600
2000-02-14,22.406250,22.750000,21.062500,21.625000,21.625000,8745200
2000-02-16,21.875000,22.593750,21.687500,21.875000,21.875000,7579800
2000-02-18,21.187500,21.812500,20.000000,21.500000,21.500000,6451000
2000-02-23,20.843750,20.968750,20.531250,20.531250,20.531250,2930400
2000-02-25,20.781250,21.187500,19.625000,20.250000,20.250000,10911400
2000-02-29,19.687500,20.125000,19.500000,19.750000,19.750000,8303200
2000-03-02,20.218750,20.218750,19.250000,19.625000,19.625000,4540600
2000-03-06,23.000000,24.500000,23.000000,23.750000,23.750000,22458400
2000-03-08,27.750000,27.750000,24.000000,26.750000,26.750000,13466000
2000-03-10,26.562500,27.125000,25.000000,26.000000,26.000000,16850000
2000-03-14,26.000000,26.875000,24.000000,24.000000,24.000000,5936200
2000-03-16,24.812500,25.000000,23.156250,24.593750,24.593750,6421000
2000-03-20,25.468750,27.062500,25.375000,26.875000,26.875000,7369200
2000-03-22,27.750000,29.437500,27.625000,28.750000,28.750000,9577200
2000-03-24,26.750000,28.437500,26.593750,27.000000,27.000000,6610000
2000-03-28,27.125000,28.437500,26.750000,27.562500,27.562500,5329400
2000-03-30,26.437500,30.000000,26.375000,30.000000,30.000000,15643800
2000-04-03,29.625000,30.937500,29.000000,30.437500,30.437500,9475000
2000-04-05,32.000000,34.531250,30.906250,34.187500,34.187500,21476000
2000-04-07,35.437500,37.750000,35.000000,37.750000,37.750000,15218800
2000-04-11,35.781250,35.875000,33.531250,35.312500,35.312500,17022200
2000-04-13,38.593750,38.687500,35.062500,35.500000,35.500000,30025400
2000-04-17,32.625000,37.000000,32.593750,36.312500,36.312500,13095800
2000-04-19,39.343750,39.468750,37.218750,37.625000,37.625000,9904200
2000-04-24,38.625000,40.812500,38.093750,40.500000,40.500000,12660000
2000-04-26,42.593750,43.687500,40.937500,41.125000,41.125000,14022200
2000-04-28,43.000000,44.437500,40.812500,43.750000,43.750000,15888000
2000-05-02,44.062500,46.187500,43.906250,44.750000,44.750000,12281600
2000-05-04,44.000000,45.562500,43.000000,45.000000,45.000000,7897600
2000-05-08,45.000000,45.500000,44.093750,44.375000,44.375000,6561600
2000-05-10,40.250000,41.000000,38.500000,39.968750,39.968750,13863200
2000-05-12,43.531250,44.875000,42.250000,42.843750,42.843750,7459400
2000-05-16,43.437500,44.781250,42.875000,44.250000,44.250000,8100400
2000-05-18,43.000000,43.562500,42.375000,43.250000,43.250000,5400400
2000-05-22,41.531250,41.750000,38.625000,40.250000,40.250000,9016600
2000-05-24,37.000000,37.875000,33.812500,36.343750,36.343750,19178200
2000-05-26,35.187500,37.562500,34.625000,37.000000,37.000000,8143200
2000-05-31,42.937500,43.125000,40.531250,40.875000,40.875000,7844200
2000-06-02,45.000000,45.437500,43.812500,45.062500,45.062500,8108000
2000-06-06,46.281250,47.218750,44.500000,45.125000,45.125000,9043600
2000-06-08,45.000000,45.250000,43.125000,43.562500,43.562500,8488200
2000-06-12,44.937500,45.000000,42.625000,42.750000,42.750000,6642200
2000-06-14,43.656250,44.500000,41.281250,41.875000,41.875000,7067600
2000-06-16,41.375000,42.375000,40.500000,41.250000,41.250000,5441400
2000-06-20,45.812500,46.593750,44.687500,45.625000,45.625000,7149200
2000-06-22,47.000000,47.468750,45.500000,45.625000,45.625000,6747200
2000-06-26,44.500000,44.687500,42.625000,43.625000,43.625000,6033600
2000-06-28,41.687500,41.937500,39.468750,40.343750,40.343750,8925400
2000-06-30,38.312500,40.375000,38.187500,38.625000,38.625000,10416800
2000-07-05,37.500000,38.843750,36.250000,37.625000,37.625000,17843200
2000-07-07,38.875000,41.718750,38.781250,41.000000,41.000000,9007000
2000-07-11,42.125000,43.093750,40.781250,41.750000,41.750000,7623800
2000-07-13,42.968750,43.500000,42.187500,42.750000,42.750000,6131000
2000-07-17,44.593750,46.125000,43.937500,45.625000,45.625000,7044400
2000-07-19,44.000000,47.500000,43.156250,45.125000,45.125000,14192200
2000-07-21,42.468750,42.468750,40.000000,40.062500,40.062500,9594000
2000-07-25,39.500000,40.062500,38.781250,39.375000,39.375000,7225400
2000-07-27,36.812500,36.937500,34.000000,35.000000,35.000000,17077000
2000-07-31,35.937500,36.875000,34.750000,36.000000,36.000000,7546000
2000-08-02,33.500000,34.437500,30.375000,31.250000,31.250000,20000200
2000-08-04,33.000000,33.187500,30.281250,31.375000,31.375000,13104000
2000-08-08,32.875000,33.406250,30.250000,30.625000,30.625000,12861000
2000-08-10,30.187500,30.781250,28.250000,28.500000,28.500000,14584200
2000-08-14,29.562500,31.625000,28.625000,31.500000,31.500000,12196200
2000-08-16,32.312500,33.125000,31.062500,32.625000,32.625000,11556000
2000-08-18,35.218750,35.500000,34.500000,35.125000,35.125000,13328000
2000-08-22,34.125000,35.125000,33.125000,34.437500,34.437500,5475900
2000-08-24,35.125000,36.000000,34.125000,34.937500,34.937500,7984200
2000-08-28,34.625000,35.250000,33.812500,34.500000,34.500000,4558900
2000-08-30,34.500000,35.375000,34.062500,35.000000,35.000000,3804000
2000-09-01,38.125000,38.250000,36.625000,37.500000,37.500000,5270600
2000-09-06,34.500000,34.500000,32.000000,32.000000,32.000000,9135200
2000-09-08,33.000000,33.000000,31.562500,31.875000,31.875000,5504000
2000-09-12,31.062500,32.437500,30.125000,30.500000,30.500000,5455600
2000-09-14,29.062500,30.000000,27.750000,28.375000,28.375000,8138000
2000-09-18,27.500000,30.000000,26.000000,26.500000,26.500000,6981900
2000-09-20,30.437500,30.750000,28.312500,29.687500,29.687500,9542100
2000-09-22,24.250000,28.000000,24.000000,26.500000,26.500000,21627000
2000-09-26,26.000000,26.000000,24.500000,24.875000,24.875000,8801400
2000-09-28,24.750000,25.500000,23.250000,23.625000,23.625000,6539500
2000-10-02,23.937500,24.937500,22.750000,23.250000,23.250000,7766300
2000-10-04,23.500000,24.875000,23.000000,24.500000,24.500000,8668200
2000-10-06,23.812500,24.937500,21.562500,22.000000,22.000000,10701100
2000-10-10,22.750000,23.437500,21.625000,22.750000,22.750000,9923000
2000-10-12,24.250000,26.000000,21.750000,22.562500,22.562500,20637600
2000-10-16,21.812500,21.812500,20.000000,20.375000,20.375000,11793100
2000-10-18,17.500000,19.500000,16.187500,18.125000,18.125000,16311600
2000-10-20,21.875000,22.625000,21.437500,22.125000,22.125000,12562100
2000-10-24,21.750000,21.750000,19.937500,20.187500,20.187500,8452500
2000-10-26,19.125000,20.625000,18.750000,20.312500,20.312500,6161100
2000-10-30,20.375000,20.875000,20.000000,20.250000,20.250000,6771000
2000-11-01,21.875000,24.250000,21.750000,23.812500,23.812500,10367100
2000-11-03,24.062500,24.125000,23.000000,23.750000,23.750000,3297500
2000-11-07,24.000000,24.000000,22.500000,22.562500,22.562500,5533200
2000-11-09,21.125000,21.687500,20.187500,21.000000,21.000000,7050800
2000-11-13,19.312500,22.250000,19.250000,21.312500,21.312500,8330100
2000-11-15,21.812500,22.500000,21.437500,21.937500,21.937500,5790600
2000-11-17,20.562500,21.375000,20.062500,20.562500,20.562500,4296900
2000-11-21,20.562500,21.187500,19.812500,19.937500,19.937500,4077300
2000-11-24,20.375000,20.937500,20.187500,20.812500,20.812500,2168300
2000-11-28,18.750000,19.250000,17.437500,17.750000,17.750000,6184000
2000-11-30,16.000000,16.000000,14.687500,15.250000,15.250000,12231900
2000-12-04,15.875000,16.000000,15.125000,15.375000,15.375000,6153000
2000-12-06,16.187500,16.250000,14.312500,14.437500,14.437500,9786600
2000-12-08,15.250000,16.250000,15.000000,16.062500,16.062500,8058400
2000-12-12,17.500000,18.187500,17.125000,17.250000,17.250000,10251800
2000-12-14,16.750000,17.312500,16.500000,16.500000,16.500000,3210800
2000-12-18,16.000000,16.125000,15.000000,15.250000,15.250000,4327800
2000-12-20,15.125000,15.375000,14.250000,14.562500,14.562500,5458700
2000-12-22,14.000000,14.625000,13.937500,14.312500,14.312500,4452100
2000-12-27,14.125000,14.750000,13.875000,14.625000,14.625000,5042200
2000-12-29,14.312500,14.500000,13.812500,13.812500,13.812500,6342700
2001-01-03,14.500000,16.375000,14.437500,16.250000,16.250000,8808100
2001-01-05,17.187500,17.187500,15.687500,16.000000,16.000000,5230600
2001-01-09,16.812500,17.000000,16.250000,16.750000,16.750000,3383600
2001-01-11,16.875000,19.000000,16.625000,18.187500,18.187500,9084700
2001-01-16,17.812500,17.812500,16.875000,17.125000,17.125000,4207500
2001-01-18,18.562500,22.687500,18.000000,22.687500,22.687500,21222500
2001-01-22,21.625000,22.375000,20.250000,21.437500,21.437500,6225800
2001-01-24,22.500000,22.750000,21.812500,22.687500,22.687500,5469600
2001-01-26,21.375000,21.875000,20.687500,21.375000,21.375000,6544700
2001-01-30,23.139999,24.750000,22.750000,24.020000,24.020000,9093800
2001-02-01,25.299999,26.490000,24.959999,25.709999,25.709999,12460700
2001-02-05,23.639999,24.040001,22.959999,24.000000,24.000000,6054000
2001-02-07,23.700001,24.209999,23.059999,23.570000,23.570000,3804200
2001-02-09,23.950001,24.799999,23.799999,24.370001,24.370001,7598400
2001-02-13,24.000000,24.580000,23.799999,24.010000,24.010000,3398900
2001-02-15,25.500000,26.750000,25.270000,26.230000,26.230000,9720800
2001-02-20,25.000000,25.010000,22.410000,22.570000,22.570000,7281500
2001-02-22,23.000000,23.549999,20.670000,21.000000,21.000000,10745200
2001-02-26,22.100000,23.330000,21.500000,22.830000,22.830000,6769700
2001-02-28,22.030001,22.400000,20.670000,21.500000,21.500000,6614800
2001-03-02,19.750000,22.540001,19.700001,21.740000,21.740000,10344300
2001-03-06,24.000000,25.510000,24.000000,24.750000,24.750000,8921200
2001-03-08,25.049999,26.049999,24.600000,26.000000,26.000000,5970500
2001-03-12,22.750000,23.940001,22.200001,22.730000,22.730000,7026500
2001-03-14,22.500000,24.450001,22.260000,23.940001,23.940001,6796800
2001-03-16,23.549999,23.990000,23.260000,23.400000,23.400000,5006500
2001-03-20,23.600000,24.350000,22.200001,22.430000,22.430000,5495900
2001-03-22,24.049999,26.500000,24.040001,26.450001,26.450001,11878900
2001-03-26,29.500000,29.549999,28.180000,28.740000,28.740000,9714700
2001-03-28,29.000000,29.510000,27.150000,27.700001,27.700001,9205600
2001-03-30,28.150000,28.150000,26.500000,26.540001,26.540001,9636100
2001-04-03,24.750000,25.100000,22.980000,23.680000,23.680000,12680300
2001-04-05,22.000000,23.750000,21.500000,23.020000,23.020000,11699300
2001-04-09,20.299999,20.889999,18.730000,19.700001,19.700001,11222300
2001-04-11,26.000000,26.000000,23.200001,23.510000,23.510000,15052500
2001-04-16,23.850000,23.889999,22.780001,23.500000,23.500000,6707600
2001-04-18,25.000000,29.150000,24.850000,27.850000,27.850000,19834100
2001-04-20,29.000000,29.320000,27.850000,29.000000,29.000000,11627400
2001-04-24,27.450001,28.549999,26.600000,27.350000,27.350000,8969300
2001-04-26,27.850000,28.969999,27.500000,27.510000,27.510000,9561400
2001-04-30,30.750000,32.150002,30.500000,31.000000,31.000000,10096100
2001-05-02,32.000000,33.250000,31.990000,32.950001,32.950001,12964100
2001-05-04,31.150000,31.709999,30.020000,30.990000,30.990000,11783600
2001-05-08,30.400000,30.650000,29.500000,29.750000,29.750000,7601400
2001-05-10,30.000000,30.000000,28.510000,28.700001,28.700001,10281900
2001-05-14,27.680000,28.049999,27.049999,27.200001,27.200001,4441800
2001-05-16,29.100000,31.580000,28.700001,31.500000,31.500000,11554600
2001-05-18,31.250000,32.500000,30.910000,32.490002,32.490002,7606900
2001-05-22,34.000000,34.650002,33.400002,33.990002,33.990002,7727500
2001-05-24,32.660000,32.799999,30.540001,31.950001,31.950001,8735400
2001-05-29,31.910000,31.910000,29.400000,29.430000,29.430000,6546600
2001-05-31,27.950001,28.750000,27.910000,28.250000,28.250000,7217700
2001-06-04,29.549999,29.549999,27.520000,27.610001,27.610001,7897400
2001-06-06,29.250000,29.600000,28.010000,28.370001,28.370001,7556400
2001-06-08,30.900000,31.790001,30.100000,31.100000,31.100000,9639800
2001-06-12,29.049999,30.299999,28.530001,29.670000,29.670000,6348200
2001-06-14,28.080000,29.280001,27.230000,27.440001,27.440001,5932600
2001-06-18,27.500000,28.049999,26.150000,26.400000,26.400000,5887800
2001-06-20,24.000000,25.100000,23.559999,23.950001,23.950001,11126200
2001-06-22,24.650000,25.850000,24.200001,24.670000,24.670000,4866500
2001-06-26,25.150000,26.400000,24.830000,26.150000,26.150000,4906200
2001-06-28,26.950001,28.600000,26.940001,27.430000,27.430000,4919400
2001-07-02,29.049999,30.000000,28.639999,29.740000,29.740000,5074400
2001-07-05,29.250000,29.260000,28.500000,28.639999,28.639999,7030700
2001-07-09,20.870001,21.459999,20.120001,21.200001,21.200001,13000600
2001-07-11,20.990000,21.200001,20.200001,21.120001,21.120001,7457900
2001-07-13,21.850000,22.490000,20.500000,21.080000,21.080000,12669700
2001-07-17,19.700001,20.600000,19.100000,20.420000,20.420000,9218200
2001-07-19,18.450001,18.500000,17.260000,17.540001,17.540001,8988600
2001-07-23,17.650000,17.650000,16.799999,16.870001,16.870001,5528000
2001-07-25,16.549999,16.730000,15.310000,16.299999,16.299999,7863900
2001-07-27,17.250000,18.020000,17.250000,17.680000,17.680000,6575300
2001-07-31,18.840000,18.900000,18.200001,18.260000,18.260000,8385400
2001-08-02,19.400000,19.900000,19.280001,19.760000,19.760000,8031700
2001-08-06,18.490000,19.270000,17.500000,17.620001,17.620001,10027100
2001-08-08,17.559999,17.750000,16.500000,16.700001,16.700001,5711300
2001-08-10,16.440001,16.799999,15.950000,16.209999,16.209999,6884100
2001-08-14,16.400000,16.700001,15.450000,15.500000,15.500000,10012300
2001-08-16,14.510000,15.050000,14.250000,15.000000,15.000000,7077200
2001-08-20,14.220000,14.750000,14.180000,14.460000,14.460000,3016700
2001-08-22,14.910000,14.910000,14.100000,14.510000,14.510000,4320300
2001-08-24,14.450000,15.120000,14.370000,15.000000,15.000000,4399400
2001-08-28,15.500000,15.600000,14.700000,14.860000,14.860000,6218300
2001-08-30,14.000000,14.010000,13.000000,13.290000,13.290000,7921700
2001-09-04,13.170000,13.400000,12.850000,12.950000,12.950000,5627000
2001-09-06,12.060000,12.250000,11.230000,11.400000,11.400000,8685700
2001-09-10,11.500000,12.010000,11.450000,11.850000,11.850000,5168900
2001-09-18,10.240000,10.400000,9.500000,9.500000,9.500000,5639500
2001-09-20,9.050000,9.300000,8.500000,8.990000,8.990000,6874800
2001-09-24,9.750000,10.030000,9.350000,9.810000,9.810000,8713200
2001-09-26,9.050000,9.050000,8.200000,8.350000,8.350000,8248200
2001-09-28,8.430000,8.450000,7.960000,8.150000,8.150000,7492800
2001-10-02,7.930000,8.090000,7.760000,8.000000,8.000000,4067300
2001-10-04,8.850000,9.480000,8.750000,9.000000,9.000000,7922800
2001-10-08,8.330000,8.980000,8.250000,8.780000,8.780000,3734600
2001-10-10,8.990000,9.590000,8.750000,9.590000,9.590000,5301500
2001-10-12,10.500000,10.600000,9.800000,10.400000,10.400000,5856400
2001-10-16,10.230000,10.750000,10.150000,10.610000,10.610000,4906700
2001-10-18,9.980000,10.000000,9.400000,9.500000,9.500000,5469500
2001-10-22,9.220000,9.750000,9.090000,9.580000,9.580000,3038900
2001-10-24,9.800000,10.220000,9.700000,9.950000,9.950000,3526500
2001-10-26,10.260000,10.490000,9.950000,10.340000,10.340000,3975400
2001-10-30,9.500000,9.750000,9.200000,9.430000,9.430000,3325300
2001-11-01,10.000000,11.500000,9.950000,11.500000,11.500000,9662100
2001-11-05,12.460000,13.200000,12.460000,13.040000,13.040000,10509600
2001-11-07,12.800000,14.500000,12.770000,13.520000,13.520000,9470000
2001-11-09,13.060000,13.070000,12.150000,12.390000,12.390000,8306500
2001-11-13,13.250000,13.850000,13.250000,13.650000,13.650000,6310800
2001-11-15,14.000000,14.000000,13.450000,13.750000,13.750000,5721100
2001-11-19,13.670000,13.800000,13.250000,13.650000,13.650000,4093800
2001-11-21,13.100000,13.440000,12.720000,13.340000,13.340000,3318500
2001-11-26,13.400000,14.150000,13.370000,14.150000,14.150000,4713800
2001-11-28,13.800000,13.800000,13.130000,13.210000,13.210000,4157200
2001-11-30,13.630000,13.900000,13.140000,13.560000,13.560000,4464100
2001-12-04,14.200000,14.970000,13.900000,14.900000,14.900000,7743400
2001-12-06,15.950000,16.700001,15.850000,16.250000,16.250000,11736700
2001-12-10,17.500000,17.980000,17.299999,17.500000,17.500000,6895300
2001-12-12,18.150000,18.360001,17.660000,18.309999,18.309999,4834100
2001-12-14,16.250000,17.850000,16.180000,17.469999,17.469999,7887700
2001-12-18,17.900000,18.090000,17.200001,17.580000,17.580000,4548800
2001-12-20,16.700001,16.750000,15.610000,15.650000,15.650000,5937100
2001-12-24,15.950000,15.950000,15.510000,15.560000,15.560000,1402100
2001-12-27,15.940000,16.600000,15.940000,16.120001,16.120001,4052100
2001-12-31,16.490000,16.500000,15.850000,15.860000,15.860000,3396500
2002-01-03,16.719999,19.650000,16.719999,19.370001,19.370001,14836600
2002-01-07,20.450001,20.600000,19.530001,19.980000,19.980000,9822300
2002-01-09,20.000000,20.180000,18.900000,19.090000,19.090000,7979600
2002-01-11,18.799999,19.389999,18.549999,19.150000,19.150000,6398100
2002-01-15,19.549999,19.799999,18.879999,19.150000,19.150000,8156900
2002-01-17,18.870001,19.049999,16.990000,17.280001,17.280001,16837800
2002-01-22,17.180000,17.180000,16.200001,16.290001,16.290001,4303300
2002-01-24,16.000000,16.340000,15.990000,16.129999,16.129999,15280900
2002-01-28,16.350000,16.500000,16.120001,16.360001,16.360001,6433400
2002-01-30,15.950000,16.090000,14.960000,15.760000,15.760000,8529500
2002-02-01,15.860000,15.980000,15.480000,15.800000,15.800000,4872500
2002-02-05,15.050000,15.050000,14.450000,14.580000,14.580000,5161900
2002-02-07,14.020000,14.170000,13.000000,13.490000,13.490000,6248400
2002-02-11,15.010000,15.250000,14.400000,15.000000,15.000000,6207000
2002-02-13,15.230000,15.520000,15.100000,15.500000,15.500000,5147700
2002-02-15,15.000000,15.150000,14.350000,14.520000,14.520000,7334500
2002-02-20,14.150000,14.760000,13.790000,14.720000,14.720000,5349900
2002-02-22,13.250000,13.450000,12.630000,12.850000,12.850000,8948000
2002-02-26,13.600000,13.830000,13.180000,13.700000,13.700000,4525200
2002-02-28,14.200000,14.210000,13.250000,13.500000,13.500000,5141700
2002-03-04,15.070000,15.470000,14.400000,15.240000,15.240000,6970800
2002-03-06,15.670000,15.870000,15.290000,15.460000,15.460000,5554400
2002-03-08,15.950000,16.549999,15.630000,16.209999,16.209999,8358400
2002-03-12,15.690000,15.850000,15.530000,15.750000,15.750000,5384100
2002-03-14,14.500000,14.830000,14.350000,14.350000,14.350000,5063600
2002-03-18,14.900000,15.090000,14.700000,14.820000,14.820000,3155400
2002-03-20,14.690000,14.700000,14.030000,14.170000,14.170000,6311600
2002-03-22,14.650000,15.050000,14.520000,14.760000,14.760000,4754900
2002-03-26,14.130000,14.530000,14.000000,14.360000,14.360000,3061700
2002-03-28,14.240000,14.780000,14.180000,14.710000,14.710000,3450700
2002-04-02,14.400000,14.500000,14.150000,14.170000,14.170000,3427600
2002-04-04,13.790000,14.040000,13.580000,13.760000,13.760000,4661600
2002-04-08,13.010000,13.750000,12.750000,13.750000,13.750000,6213600
2002-04-10,13.420000,13.520000,12.880000,13.500000,13.500000,5240000
2002-04-12,13.330000,13.410000,13.050000,13.150000,13.150000,3162400
2002-04-16,13.950000,14.450000,13.850000,14.350000,14.350000,7095800
2002-04-18,13.700000,14.820000,12.590000,12.600000,12.600000,18642000
2002-04-22,12.100000,12.110000,11.400000,11.480000,11.480000,6826500
2002-04-24,12.150000,12.250000,11.380000,11.690000,11.690000,7565100
2002-04-26,11.520000,11.590000,11.010000,11.200000,11.200000,6248600
2002-04-30,11.000000,11.460000,10.970000,11.180000,11.180000,4191600
2002-05-02,11.750000,11.750000,11.270000,11.340000,11.340000,7193300
2002-05-06,11.020000,11.170000,10.530000,10.610000,10.610000,5250500
2002-05-08,11.250000,11.510000,11.220000,11.510000,11.510000,9607000
2002-05-10,11.410000,11.630000,10.860000,11.040000,11.040000,3395000
2002-05-14,12.200000,12.540000,12.070000,12.400000,12.400000,6987500
2002-05-16,12.510000,12.550000,12.250000,12.400000,12.400000,3443400
2002-05-20,12.200000,12.350000,12.020000,12.140000,12.140000,2621700
2002-05-22,11.640000,12.050000,11.560000,11.780000,11.780000,4055100
2002-05-24,11.800000,11.850000,11.580000,11.650000,11.650000,1823600
2002-05-29,11.500000,11.740000,11.450000,11.600000,11.600000,2523900
2002-05-31,11.380000,11.730000,11.200000,11.430000,11.430000,2327700
2002-06-04,10.760000,11.100000,10.660000,10.990000,10.990000,4291600
2002-06-06,10.700000,10.830000,10.500000,10.610000,10.610000,3281800
2002-06-10,9.900000,10.150000,9.810000,9.890000,9.890000,4311300
2002-06-12,9.590000,9.730000,9.200000,9.670000,9.670000,5317700
2002-06-14,9.300000,9.830000,9.150000,9.600000,9.600000,3379500
2002-06-18,10.800000,11.180000,10.300000,10.300000,10.300000,5913500
2002-06-20,8.650000,8.930000,8.110000,8.270000,8.270000,11702200
2002-06-24,8.000000,8.700000,7.950000,8.700000,8.700000,7254300
2002-06-26,8.250000,9.240000,8.000000,8.970000,8.970000,8490000
2002-06-28,9.130000,9.720000,9.070000,9.720000,9.720000,6167200
2002-07-02,8.800000,9.150000,8.530000,8.800000,8.800000,4410200
